Source,Target,artistName,trackName,msPlayed,endTime
Rock Argentino,5. Viernes,Airbag,Colombiana,82434,2025-10-17 11:59:00
Rock Argentino,5. Viernes,Airbag,Cicatrices,2363,2025-10-17 11:59:00
Rock Argentino,5. Viernes,Airbag,Por Mil Noches,3553,2025-10-17 12:00:00
Indie Pop,5. Viernes,Los Mundos Posibles,La Ciudad Mas Austral del Mundo,2230,2025-10-17 12:16:00
Indie Pop,5. Viernes,Los Besos,Limeña,4554,2025-10-17 15:28:00
Indie Pop,5. Viernes,Los Besos,Limeña,236286,2025-10-17 15:32:00
Indie Pop,5. Viernes,Los Besos,Modo Avión,57693,2025-10-17 15:33:00
Indie Pop,5. Viernes,Los Besos,Mi postura,196162,2025-10-17 15:36:00
Indie Pop,5. Viernes,Los Besos,Una pregunta,8421,2025-10-17 15:40:00
Indie Pop,5. Viernes,Los Besos,Chica de los trenes,202250,2025-10-17 15:40:00
Indie Pop,5. Viernes,Los Besos,Hoy no,4193,2025-10-17 15:40:00
Indie Pop,5. Viernes,Los Besos,Un kilo de tu pelo,56471,2025-10-17 15:41:00
Indie Pop,5. Viernes,Los Besos,Limeña,7313,2025-10-17 15:41:00
Indie Pop,5. Viernes,Los Besos,Vuela Mariposa,113267,2025-10-17 15:43:00
Indie Pop,5. Viernes,Los Besos,Bou Bou,131417,2025-10-17 15:45:00
Indie Pop,5. Viernes,Los Besos,Loco Corazón,181123,2025-10-17 15:48:00
Indie Pop,5. Viernes,Los Besos,El Frasco Dorado,2803,2025-10-17 15:48:00
Urbano Latino,5. Viernes,DANZI,Inercia tonta,0,2025-10-17 15:52:00
Indie Pop,5. Viernes,Los Besos,Cola y Madera,234893,2025-10-17 15:52:00
Indie Pop,5. Viernes,Los Besos,Pésima Idea,236440,2025-10-17 15:56:00
Indie Pop,5. Viernes,Los Besos,Loco Corazón,188493,2025-10-17 16:00:00
Indie Pop,5. Viernes,Los Besos,El Frasco Dorado,54460,2025-10-17 19:28:00
Indie Pop,5. Viernes,The Smiths,Stretch out and Wait - 2008 Remaster,165533,2025-10-17 22:39:00
Indie Rock,5. Viernes,The Strokes,Threat of Joy,2262,2025-10-17 22:41:00
Indie Folk,5. Viernes,Lola Parda,Alturas Confusas,133678,2025-10-17 22:41:00
Indie Folk,5. Viernes,Kings of Convenience,Misread,565,2025-10-17 22:41:00
Rock Argentino,5. Viernes,Moris,Pato Trabaja en una Carnicería,2323,2025-10-17 22:41:00
Rock Argentino,5. Viernes,Marilina Bertoldi,Amuleto,1998,2025-10-17 22:41:00
Rock Argentino,6. Sábado,Babasonicos,Curtis,1209,2025-10-18 12:40:00
Rock Argentino,6. Sábado,Babasonicos,Curtis,5432,2025-10-18 14:20:00
Rock Argentino,6. Sábado,Luis Alberto Spinetta,Halo Lunar,390,2025-10-18 14:20:00
Rock Argentino,6. Sábado,Babasonicos,Sharon Tate,27467,2025-10-18 14:20:00
Indie Rock,6. Sábado,El Mató a un Policía Motorizado,Medalla de Oro,340200,2025-10-18 14:26:00
Rock Argentino,6. Sábado,Miguel Abuelo,Verili,119187,2025-10-18 14:28:00
Rock Argentino,6. Sábado,Fabiana Cantilo,Una Tregua,13493,2025-10-18 15:05:00
Rock Argentino,6. Sábado,Fito Paez,Hazte fama,30497,2025-10-18 15:19:00
Rock Argentino,6. Sábado,Fito Paez,Hazte fama,214135,2025-10-18 15:39:00
Rock Argentino,6. Sábado,Fito Paez,Polaroid De Locura Ordinaria,203700,2025-10-18 15:43:00
Rock Argentino,6. Sábado,Fito Paez,"Sasha, Sissí y el círculo de baba",6650,2025-10-18 15:45:00
Rock Argentino,6. Sábado,Fito Paez,Pétalo de sal,162446,2025-10-18 15:45:00
Rock Argentino,6. Sábado,Fito Paez,Un vestido y un amor,1699,2025-10-18 15:46:00
Rock Argentino,6. Sábado,Fito Paez,Tumbas de la gloria,272457,2025-10-18 15:50:00
Rock Argentino,6. Sábado,Fito Paez,La rueda mágica,233350,2025-10-18 15:54:00
Rock Argentino,6. Sábado,Fito Paez,Creo,25366,2025-10-18 16:09:00
Rock Argentino,6. Sábado,Fito Paez,Detrás del muro de los lamentos,23995,2025-10-18 16:09:00
Indie Pop,6. Sábado,Ainda,Canción de Bañar la Luna,173203,2025-10-18 19:35:00
Indie Pop,6. Sábado,Ainda,ROMPECABEZAS,129727,2025-10-18 20:00:00
Rock Argentino,6. Sábado,Oscar Moro,Como Me Gustaria Ser Negro,202480,2025-10-18 22:03:00
Rock Argentino,6. Sábado,Gustavo Cerati,Paisaje Porcelana,110907,2025-10-18 22:49:00
Rock Argentino,6. Sábado,Gustavo Cerati,Paracaidas,15325,2025-10-18 22:49:00
Rock Argentino,6. Sábado,Gustavo Cerati,La Costura De Dios,159235,2025-10-18 22:53:00
Rock Argentino,6. Sábado,Gustavo Cerati,Kuro,223253,2025-10-18 22:56:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Fusilada,115149,2025-10-19 18:26:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Yendo a Comprar,34720,2025-10-19 19:03:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Yendo a Comprar,194693,2025-10-19 19:07:00
Indie Pop,7. Domingo,Srta. Trueno Negro,El Backstage de la Zapatería,211335,2025-10-19 19:10:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Se ha Ido,235082,2025-10-19 19:14:00
Indie Pop,7. Domingo,Srta. Trueno Negro,Ya No Me Acuerdo,230313,2025-10-19 19:18:00
Indie Pop,7. Domingo,Srta. Trueno Negro,El Pueblo Más Grande,172629,2025-10-19 19:21:00
Indie Pop,7. Domingo,Srta. Trueno Negro,La Cura,139865,2025-10-19 19:23:00
Indie Rock,1. Lunes,Arcade Fire,Sprawl II (Mountains Beyond Mountains),161800,2025-10-20 12:12:00
Urbano Latino,1. Lunes,Bad Bunny,EoO,204768,2025-10-20 22:47:00
Urbano Latino,1. Lunes,Bad Bunny,VeLDÁ,235337,2025-10-20 22:54:00
Urbano Latino,1. Lunes,Bad Bunny,Neverita,173119,2025-10-20 22:59:00
Urbano Latino,1. Lunes,Bad Bunny,Otro Atardecer,244444,2025-10-20 23:07:00
Urbano Latino,1. Lunes,Tokischa,Linda,144019,2025-10-20 23:13:00
Urbano Latino,1. Lunes,Bad Bunny,Moscow Mule,245940,2025-10-20 23:17:00
Urbano Latino,1. Lunes,CA7RIEL & Paco Amoroso,EL ÚNICO,29280,2025-10-20 23:21:00
Urbano Latino,1. Lunes,Bad Bunny,BAILE INoLVIDABLE,1428,2025-10-20 23:22:00
Urbano Latino,1. Lunes,KAROL G,TQG,1482,2025-10-20 23:22:00
Urbano Latino,1. Lunes,Trueno,REAL GANGSTA LOVE,23477,2025-10-20 23:22:00
Indie Rock,2. Martes,El Mató a un Policía Motorizado,El Mundo Extraño,2146,2025-10-21 12:10:00
Indie Pop,2. Martes,Srta. Trueno Negro,La Cura,192821,2025-10-21 14:48:00
Indie Pop,2. Martes,Srta. Trueno Negro,Se ha Ido,235904,2025-10-21 14:52:00
Indie Pop,2. Martes,Srta. Trueno Negro,Yendo a Comprar,195595,2025-10-21 14:56:00
Indie Pop,2. Martes,Srta. Trueno Negro,El Backstage de la Zapatería,212224,2025-10-21 14:59:00
Indie Pop,2. Martes,Srta. Trueno Negro,Fusilada,191787,2025-10-21 15:02:00
Indie Pop,2. Martes,Srta. Trueno Negro,El Pueblo Más Grande,172629,2025-10-21 15:05:00
Indie Pop,2. Martes,Srta. Trueno Negro,Ya No Me Acuerdo,231083,2025-10-21 15:09:00
Indie Pop,2. Martes,Srta. Trueno Negro,Volver a Comprar,174613,2025-10-21 15:12:00
Indie Pop,2. Martes,Srta. Trueno Negro,Cositas,212693,2025-10-21 15:16:00
Indie Pop,2. Martes,Srta. Trueno Negro,Si Supiese Escribir,170027,2025-10-21 15:18:00
Indie Pop,2. Martes,Srta. Trueno Negro,La Cura,192821,2025-10-21 15:22:00
Indie Pop,2. Martes,Srta. Trueno Negro,Se ha Ido,17413,2025-10-21 15:28:00
Indie Pop,2. Martes,Srta. Trueno Negro,La Cura,192821,2025-10-21 22:34:00
Rock Argentino,2. Martes,Babasonicos,Examenes,17617,2025-10-21 22:35:00
Indie Pop,2. Martes,Srta. Trueno Negro,Si Supiese Escribir,170027,2025-10-21 22:37:00
Rock Argentino,2. Martes,Pescado Rabioso,Por,10168,2025-10-21 22:38:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,"LA QUE PUEDE, PUEDE",2311,2025-10-21 22:43:00
Urbano Latino,2. Martes,Bad Bunny,VeLDÁ,5815,2025-10-21 22:43:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,EN EL AFTER,187648,2025-10-21 22:46:00
Urbano Latino,2. Martes,Bad Bunny,EL CLúB,2528,2025-10-21 23:05:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,EL ÚNICO,1207,2025-10-21 23:05:00
Urbano Latino,2. Martes,Bad Bunny,KETU TeCRÉ,3071,2025-10-21 23:05:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-10-21 23:07:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,AGUA,27105,2025-10-21 23:08:00
Urbano Latino,2. Martes,Trueno,THE ROOF IS ON FIRE,1455,2025-10-21 23:08:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-10-21 23:24:00
Urbano Latino,2. Martes,Trueno,Ñeri,1270,2025-10-21 23:28:00
Urbano Latino,2. Martes,Bad Bunny,Ojitos Lindos,949,2025-10-21 23:28:00
Urbano Latino,2. Martes,Bad Bunny,Aguacero,841,2025-10-21 23:28:00
Indie Pop,3. Miércoles,Lucas Martí,El murgón,1786,2025-10-22 22:42:00
Indie Folk,3. Miércoles,José González,The Void,1757,2025-10-22 22:42:00
Rock Argentino,3. Miércoles,Babasonicos,Perfume Casino,2083,2025-10-22 22:42:00
Rock Argentino,3. Miércoles,Los Piojos,Murguita,212040,2025-10-22 22:42:00
Indie Rock,3. Miércoles,El Mató a un Policía Motorizado,El Magnetismo,88880,2025-10-22 22:48:00
Indie Pop,4. Jueves,Lesbiandrama,Trago Sin Terminar,36454,2025-10-23 12:27:00
Indie Pop,4. Jueves,Srta. Trueno Negro,La Cura,192821,2025-10-23 20:48:00
Indie Rock,4. Jueves,Arcade Fire,Neighborhood #1 (Tunnels),288333,2025-10-23 20:53:00
Rock Argentino,4. Jueves,Charly García,La Gente Es la Misma,3059,2025-10-23 20:54:00
Indie Rock,4. Jueves,Mac DeMarco,Salad Days,1734,2025-10-23 20:54:00
Rock Argentino,4. Jueves,Babasonicos,Soy Rock,160064,2025-10-23 21:05:00
Indie Rock,4. Jueves,Marina Fages,Tu Modo Amable,2283,2025-10-23 21:06:00
Indie Rock,4. Jueves,Suarez,Porvenir,2893,2025-10-23 21:06:00
Indie Folk,4. Jueves,Julian Mourin,Manos en el Aire,0,2025-10-23 21:06:00
Rock Argentino,4. Jueves,Los Piojos,Ando Ganas (Llora Llora),844,2025-10-23 21:06:00
Rock Argentino,4. Jueves,Luis Alberto Spinetta,Será Que La Canción Llegó Hasta El Sol,1740,2025-10-23 21:11:00
Rock Argentino,4. Jueves,Luis Alberto Spinetta,Será Que La Canción Llegó Hasta El Sol,970,2025-10-23 21:11:00
Indie Folk,4. Jueves,Karina Vismara,Sola por la Ciudad,995,2025-10-23 21:11:00
Indie Folk,4. Jueves,Karina Vismara,Sola por la Ciudad,1715,2025-10-23 21:11:00
Rock Argentino,4. Jueves,Sui Generis,El Tuerto y los Ciegos,0,2025-10-23 21:11:00
Urbano Latino,4. Jueves,DJ MÄMI,La Barca,16195,2025-10-23 21:11:00
Urbano Latino,4. Jueves,Bad Bunny,Si Veo a Tu Mamá,1619,2025-10-23 21:12:00
Rock Argentino,4. Jueves,Fito Paez,Ambar Violeta,0,2025-10-23 21:12:00
Rock Argentino,4. Jueves,Las Pelotas,Bombachitas Rosas,210027,2025-10-23 21:15:00
Indie Rock,4. Jueves,Las Ligas Menores,Accidente,145240,2025-10-23 21:24:00
Indie Rock,4. Jueves,Rosario Bléfari,Ningún Mensaje,186707,2025-10-23 21:27:00
Rock Argentino,4. Jueves,Babasonicos,Estertor,183092,2025-10-23 21:34:00
Rock Argentino,4. Jueves,Serú Girán,La Grasa de las Capitales - 2019 Remasterizado,1853,2025-10-23 21:35:00
Rock Argentino,4. Jueves,Charly García,Nuevos Trapos,245040,2025-10-23 21:39:00
Rock Argentino,4. Jueves,Fito Paez,D.L.G.,0,2025-10-23 21:39:00
Indie Folk,4. Jueves,Esmeralda Escalante,Volcán,25869,2025-10-23 21:39:00
Indie Rock,4. Jueves,The Strokes,Threat of Joy,1027,2025-10-23 21:40:00
Rock Argentino,4. Jueves,Divididos,Haciendo Cosas Raras,24917,2025-10-23 21:40:00
Urbano Latino,4. Jueves,Dillom,Ciudad de la Paz,0,2025-10-23 21:40:00
Rock Argentino,4. Jueves,Los Visitantes,Playas Oscuras,241067,2025-10-23 21:48:00
Indie Rock,4. Jueves,El Mató a un Policía Motorizado,La Noche Eterna,177360,2025-10-23 21:54:00
Urbano Latino,4. Jueves,Bad Gyal,Fiebre - Prod. King DouDou,14052,2025-10-23 22:47:00
Indie Pop,4. Jueves,Lykke Li,I Follow Rivers - The Magician Remix,279636,2025-10-23 22:52:00
Indie Pop,4. Jueves,Parcels,Overnight,60417,2025-10-23 23:16:00
Indie Pop,4. Jueves,Lykke Li,I Follow Rivers - Radio Edit,2614,2025-10-23 23:22:00
Indie Pop,4. Jueves,Peter Bjorn and John,Young Folks,89978,2025-10-23 23:31:00
Urbano Latino,4. Jueves,Bad Bunny,PERFuMITO NUEVO,199916,2025-10-23 23:35:00
Urbano Latino,4. Jueves,Bad Bunny,WELTiTA,186667,2025-10-23 23:38:00
Urbano Latino,4. Jueves,Bad Bunny,VeLDÁ,234437,2025-10-23 23:42:00
Urbano Latino,4. Jueves,Bad Bunny,EL CLúB,221826,2025-10-23 23:45:00
Urbano Latino,4. Jueves,Bad Bunny,KETU TeCRÉ,163038,2025-10-23 23:48:00
Urbano Latino,4. Jueves,Bad Bunny,BOKeTE,82109,2025-10-23 23:49:00
Urbano Latino,4. Jueves,Bad Bunny,TURiSTA,2682,2025-10-23 23:50:00
Urbano Latino,4. Jueves,Bad Bunny,CAFé CON RON,4375,2025-10-23 23:50:00
Urbano Latino,4. Jueves,Bad Bunny,KLOuFRENS,3008,2025-10-23 23:50:00
Urbano Latino,4. Jueves,Bad Bunny,PIToRRO DE COCO,85326,2025-10-23 23:51:00
Urbano Latino,4. Jueves,Bad Bunny,LO QUE LE PASÓ A HAWAii,31025,2025-10-23 23:52:00
Indie Folk,5. Viernes,José González,Valle Local,1308,2025-10-24 00:00:00
Rock Argentino,5. Viernes,Patricio Rey y sus Redonditos de Ricota,Juguetes Perdidos,2242,2025-10-24 00:00:00
Rock Argentino,5. Viernes,Fito Paez,Yo Vengo A Ofrecer Mi Corazon,1872,2025-10-24 00:00:00
Urbano Latino,5. Viernes,Bad Bunny,Otro Atardecer,1654,2025-10-24 00:00:00
Rock Argentino,5. Viernes,Soda Stereo,Pasos - MTV Unplugged,1475,2025-10-24 00:04:00
Indie Folk,5. Viernes,Mumford & Sons,For Those Below,215837,2025-10-24 00:04:00
Indie Rock,5. Viernes,Rosario Bléfari,Vidrieras,1414,2025-10-24 00:04:00
Rock Argentino,5. Viernes,Luis Alberto Spinetta,Fina Ropa Blanca,33220,2025-10-24 00:04:00
Rock Argentino,5. Viernes,Charly García,Peluca Telefónica,301040,2025-10-24 00:09:00
Indie Rock,5. Viernes,El Mató a un Policía Motorizado,Día de los Muertos,14027,2025-10-24 00:16:00
Indie Rock,5. Viernes,El Mató a un Policía Motorizado,Medalla de Oro,120724,2025-10-24 00:16:00
Indie Rock,5. Viernes,El Mató a un Policía Motorizado,Noche de los Muertos,16291,2025-10-24 00:17:00
Indie Rock,5. Viernes,El Mató a un Policía Motorizado,Nuevos Discos,30714,2025-10-24 00:17:00
Indie Rock,5. Viernes,El Mató a un Policía Motorizado,La Cobra,121701,2025-10-24 00:24:00
Rock Argentino,5. Viernes,Serú Girán,Perro Andaluz - 2019 Remasterizado,17739,2025-10-24 00:33:00
Rock Argentino,5. Viernes,Babasonicos,Pendejo,12116,2025-10-24 00:34:00
Rock Argentino,5. Viernes,Babasonicos,Pendejo,196557,2025-10-24 00:37:00
Rock Argentino,5. Viernes,Babasonicos,El Loco,184901,2025-10-24 00:40:00
Rock Argentino,5. Viernes,Babasonicos,La Fox,141152,2025-10-24 00:42:00
Rock Argentino,5. Viernes,Babasonicos,Tóxica,160080,2025-10-24 00:45:00
Rock Argentino,5. Viernes,Babasonicos,Yoli,201940,2025-10-24 00:48:00
Rock Argentino,5. Viernes,Babasonicos,Rubí,224171,2025-10-24 00:52:00
Rock Argentino,5. Viernes,Babasonicos,Camarín,320092,2025-10-24 00:57:00
Rock Argentino,5. Viernes,Babasonicos,Atomicum,171465,2025-10-24 01:00:00
Rock Argentino,5. Viernes,Babasonicos,Los Calientes,87118,2025-10-24 01:02:00
Rock Argentino,5. Viernes,Babasonicos,Fizz,167483,2025-10-24 01:05:00
Rock Argentino,5. Viernes,Babasonicos,Deléctrico,257197,2025-10-24 01:09:00
Rock Argentino,5. Viernes,Babasonicos,Pendejo,4030,2025-10-24 01:12:00
Rock Argentino,5. Viernes,Babasonicos,Soy Rock,159028,2025-10-24 01:12:00
Rock Argentino,5. Viernes,Babasonicos,Microdancing,201701,2025-10-24 01:15:00
Rock Argentino,5. Viernes,Babasonicos,Las Demás,159669,2025-10-24 01:18:00
Rock Argentino,5. Viernes,Babasonicos,Estoy Rabioso,178654,2025-10-24 01:21:00
Rock Argentino,5. Viernes,Babasonicos,Nosotros,3400,2025-10-24 01:21:00
Rock Argentino,5. Viernes,Babasonicos,El ídolo,153760,2025-10-24 01:24:00
Rock Argentino,5. Viernes,Babasonicos,Yo Anuncio,9540,2025-10-24 01:25:00
Indie Pop,5. Viernes,Lara Pedrosa,Melodía de Extrañar.,166950,2025-10-24 01:35:00
Rock Argentino,5. Viernes,Charly García,Locomotion,130733,2025-10-24 01:37:00
Rock Argentino,5. Viernes,Charly García,No Soy Un Extraño,195733,2025-10-24 01:40:00
Indie Folk,5. Viernes,San Pedro Bonfim,Corazón de guagua,191321,2025-10-24 01:44:00
Rock Argentino,5. Viernes,Luis Alberto Spinetta,Llama y Verás,47619,2025-10-24 01:45:00
Indie Pop,5. Viernes,Bandalos Chinos,Súper V,4177,2025-10-24 12:10:00
Rock Argentino,6. Sábado,Charly García,Cerca De La Revolucion,280547,2025-10-25 15:33:00
Rock Argentino,6. Sábado,Cuentos Borgeanos,Eternidad,209733,2025-10-25 15:41:00
Indie Pop,6. Sábado,Lykke Li,I Follow Rivers - The Magician Remix,279636,2025-10-25 15:49:00
Indie Pop,6. Sábado,Los Besos,La Cascada de Tu Pelo Enredado,196600,2025-10-25 16:00:00
Rock Argentino,6. Sábado,Pescado Rabioso,Como el Viento Voy a Ver,1913,2025-10-25 16:23:00
Indie Rock,6. Sábado,Suarez,Excursiones,1171,2025-10-25 16:23:00
Rock Argentino,6. Sábado,Gustavo Cerati,Llegaste,4182,2025-10-25 16:23:00
Indie Pop,6. Sábado,Los Besos,¿Cómo estás?,175099,2025-10-25 16:26:00
Indie Rock,6. Sábado,Mora y los Metegoles,Adscriptos,123019,2025-10-25 16:28:00
Rock Argentino,6. Sábado,Patricio Rey y sus Redonditos de Ricota,Rock para el Negro Atila,22642,2025-10-25 16:47:00
Indie Rock,6. Sábado,Santiago Motorizado,No Recuerdo Nada,1430,2025-10-25 20:40:00
Indie Pop,6. Sábado,The Smiths,Unloveable - 2011 Remaster,1161,2025-10-25 20:40:00
Rock Argentino,6. Sábado,Fito Paez,D.L.G.,1400,2025-10-25 20:40:00
Rock Argentino,6. Sábado,Serú Girán,La Grasa de las Capitales - 2019 Remasterizado,9533,2025-10-25 20:43:00
Indie Rock,6. Sábado,Las Ligas Menores,Accidente,2134,2025-10-25 20:48:00
Indie Pop,6. Sábado,The Smiths,Ask - 2011 Remaster,10029,2025-10-25 20:48:00
Urbano Latino,6. Sábado,Kiddie Gang,Morfina,2277,2025-10-25 20:48:00
Rock Argentino,6. Sábado,Luis Alberto Spinetta,Correr Frente a Ti - En Vivo,2042,2025-10-25 20:48:00
Urbano Latino,6. Sábado,Bad Bunny,BAILE INoLVIDABLE,2000,2025-10-25 20:48:00
Indie Pop,6. Sábado,Melanie Williams,El Japonés,148918,2025-10-25 20:54:00
Indie Rock,6. Sábado,Mora y los Metegoles,Todo Lo Que,54344,2025-10-25 21:06:00
Indie Rock,6. Sábado,Mora y los Metegoles,Todo Lo Que,139772,2025-10-25 22:21:00
Urbano Latino,6. Sábado,Bad Bunny,Neverita,2840,2025-10-25 22:37:00
Urbano Latino,6. Sábado,Dillom,Cirugía,8410,2025-10-25 22:41:00
Indie Rock,6. Sábado,El Mató a un Policía Motorizado,El Mundo Extraño,238311,2025-10-25 22:41:00
Rock Argentino,6. Sábado,Los Visitantes,Playas Oscuras,241067,2025-10-25 22:45:00
Indie Folk,7. Domingo,Feli Colina,Ancora,2285,2025-10-26 13:23:00
Indie Pop,7. Domingo,LOUTA,AYER TE VI (feat. Zoe Gotusso),2249,2025-10-26 13:24:00
Indie Pop,7. Domingo,Amor Elefante,Disimulando,6332,2025-10-26 13:27:00
Indie Pop,7. Domingo,Los Besos,En la arena,2177,2025-10-26 13:27:00
Indie Pop,7. Domingo,Melanie Williams,NT al sol,2334,2025-10-26 13:27:00
Rock Argentino,7. Domingo,Los Piojos,Murguita,212040,2025-10-26 13:27:00
Urbano Latino,7. Domingo,Bad Bunny,NUEVAYoL,1723,2025-10-26 13:32:00
Indie Pop,7. Domingo,Melanie Williams,NT al sol,3162,2025-10-26 13:32:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,Ni Cuenta Te Das,5025,2025-10-26 14:32:00
Indie Rock,7. Domingo,Julian Casablancas,11th Dimension,5307,2025-10-26 14:32:00
Indie Pop,7. Domingo,The Smiths,Stretch out and Wait - 2008 Remaster,1919,2025-10-26 14:39:00
Indie Pop,7. Domingo,Axel Fiks,Mili,7487,2025-10-26 14:39:00
Rock Argentino,7. Domingo,Bersuit Vergarabat,Toco Y Me Voy,17852,2025-10-26 14:41:00
Rock Argentino,7. Domingo,Bersuit Vergarabat,Toco Y Me Voy,36850,2025-10-26 14:41:00
Rock Argentino,7. Domingo,Charly García,Transatlántico Art Deco,1258,2025-10-26 15:01:00
Indie Rock,7. Domingo,Rosario Bléfari,Reservado,1822,2025-10-26 15:01:00
Rock Argentino,7. Domingo,Marilina Bertoldi,Sexo Con Modelos,1485,2025-10-26 15:01:00
Indie Pop,7. Domingo,Los Besos,Chica de los trenes,202250,2025-10-26 15:12:00
Indie Rock,7. Domingo,Arcade Fire,Unconditional I (Lookout Kid),273693,2025-10-26 15:19:00
Indie Pop,7. Domingo,The Smiths,Unloveable - 2011 Remaster,236667,2025-10-26 15:27:00
Indie Rock,7. Domingo,The Strokes,Threat of Joy,264725,2025-10-26 15:45:00
Indie Rock,7. Domingo,Mac DeMarco,Chamber Of Reflection,231724,2025-10-26 15:53:00
Indie Rock,7. Domingo,XENEZE,When i Wake,221333,2025-10-26 15:57:00
Indie Pop,7. Domingo,Ainda,Arriba y abajo,109316,2025-10-26 15:59:00
Indie Pop,7. Domingo,Ainda,Arriba y abajo,731,2025-10-26 17:05:00
Indie Pop,7. Domingo,Ainda,Arriba y abajo,29406,2025-10-26 19:23:00
Rock Argentino,7. Domingo,Charly García,Fantasy,182627,2025-10-26 19:26:00
Rock Argentino,7. Domingo,Luis Alberto Spinetta,Será Que La Canción Llegó Hasta El Sol,201800,2025-10-26 19:30:00
Rock Argentino,2. Martes,Babasonicos,Capricho,158240,2025-10-28 11:34:00
Rock Argentino,2. Martes,Serú Girán,Perro Andaluz - 2019 Remasterizado,296648,2025-10-28 11:39:00
Indie Rock,2. Martes,El Mató a un Policía Motorizado,Medalla de Oro,6283,2025-10-28 11:40:00
Rock Argentino,2. Martes,Don Cornelio Y La Zona,Tazas De Té Chino - Remastered,1373,2025-10-28 11:47:00
Indie Rock,2. Martes,Arcade Fire,The Lightning I,181733,2025-10-28 11:47:00
Indie Pop,2. Martes,Axel Fiks,Hacedora,1553,2025-10-28 11:47:00
Urbano Latino,2. Martes,Rels B,cómo dormiste?,112200,2025-10-28 15:33:00
Urbano Latino,2. Martes,KAROL G,PROVENZA,0,2025-10-28 15:33:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,EN EL AFTER,138857,2025-10-28 22:37:00
Urbano Latino,2. Martes,Trueno,DANCE CRIP,24825,2025-10-28 22:38:00
Urbano Latino,2. Martes,Bad Bunny,KETU TeCRÉ,250789,2025-10-28 22:45:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,EL DÍA DEL AMIGO,170039,2025-10-28 22:52:00
Urbano Latino,2. Martes,Bad Bunny,WELTiTA,187507,2025-10-28 22:57:00
Urbano Latino,2. Martes,Dillom,PELOTUDA,185905,2025-10-28 23:05:00
Urbano Latino,2. Martes,Rels B,A Mí,136140,2025-10-28 23:07:00
Urbano Latino,2. Martes,Bad Bunny,Aguacero,19437,2025-10-28 23:08:00
Urbano Latino,2. Martes,NATHY PELUSO,A CABALLO,90980,2025-10-28 23:21:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,DUMBAI,1605,2025-10-28 23:24:00
Urbano Latino,2. Martes,Bad Bunny,Neverita,1514,2025-10-28 23:24:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,AGUA,912,2025-10-28 23:24:00
Urbano Latino,2. Martes,Bad Bunny,Ojitos Lindos,1079,2025-10-28 23:24:00
Urbano Latino,2. Martes,Bad Bunny,Otro Atardecer,1074,2025-10-28 23:24:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-10-28 23:26:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-10-28 23:34:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,EL ÚNICO,152022,2025-10-28 23:40:00
Urbano Latino,2. Martes,CA7RIEL & Paco Amoroso,"LA QUE PUEDE, PUEDE",154891,2025-10-28 23:43:00
Urbano Latino,3. Miércoles,Bad Bunny,VeLDÁ,2640,2025-10-29 00:01:00
Indie Folk,3. Miércoles,José González,Valle Local,143280,2025-10-29 12:02:00
Rock Argentino,3. Miércoles,Gustavo Cerati,Sulky,171401,2025-10-29 12:19:00
Urbano Latino,4. Jueves,CA7RIEL & Paco Amoroso,RE FORRO,185896,2025-10-30 19:12:00
Urbano Latino,4. Jueves,Bad Bunny,Moscow Mule,245940,2025-10-30 23:10:00
Urbano Latino,4. Jueves,Bad Bunny,KETU TeCRÉ,250789,2025-10-30 23:29:00
Urbano Latino,4. Jueves,Tokischa,Linda,144019,2025-10-30 23:46:00
Urbano Latino,4. Jueves,Trueno,THE ROOF IS ON FIRE,111161,2025-10-30 23:48:00
Urbano Latino,4. Jueves,Bad Bunny,VeLDÁ,235337,2025-10-30 23:56:00
Urbano Latino,4. Jueves,Trueno,Ñeri,194735,2025-10-30 23:59:00
Urbano Latino,5. Viernes,Bad Bunny,Neverita,173119,2025-10-31 00:11:00
Urbano Latino,5. Viernes,CA7RIEL & Paco Amoroso,EL ÚNICO,3626,2025-10-31 00:13:00
Urbano Latino,5. Viernes,Bad Bunny,Aguacero,1587,2025-10-31 00:13:00
Urbano Latino,5. Viernes,Bad Bunny,KLOuFRENS,199115,2025-10-31 00:16:00
